Iteration	Time[s]	Self-consistency iteration	Newton_iteration	Potential relative norm[%]	Concentration relative norm[%]
93.0	957.385598395906	1.0	4.0	3.7507987387764005e-12	6.078908567016671e-11
93.0	957.385598395906	2.0	1.0	1.0	1.0
93.0	957.385598395906	2.0	2.0	1.0	1.0
93.0	957.385598395906	2.0	3.0	1.0	1.0
93.0	957.385598395906	2.0	4.0	3.856946328099464e-12	6.214694140534887e-11
93.0	957.385598395906	3.0	1.0	1.0	1.0
93.0	957.385598395906	3.0	2.0	1.0	1.0
93.0	957.385598395906	3.0	3.0	1.0	1.0
93.0	957.385598395906	3.0	4.0	3.8660310704234206e-12	6.225085482390425e-11
93.0	957.385598395906	4.0	1.0	1.0	1.0
93.0	957.385598395906	4.0	2.0	1.0	1.0
93.0	957.385598395906	4.0	3.0	1.0	1.0
93.0	957.385598395906	4.0	4.0	3.863113330412877e-12	6.221400507356295e-11
94.0	968.4848702836701	1.0	1.0	1.0	1.0
94.0	968.4848702836701	1.0	2.0	1.0	1.0
94.0	968.4848702836701	1.0	3.0	1.0	1.0
94.0	968.4848702836701	1.0	4.0	2.640514929404722e-13	2.271905877104028e-11
94.0	968.4848702836701	2.0	1.0	1.0	1.0
94.0	968.4848702836701	2.0	2.0	1.0	1.0
94.0	968.4848702836701	2.0	3.0	1.0	1.0
94.0	968.4848702836701	2.0	4.0	3.0032473792063804e-13	2.327657142459702e-11
94.0	968.4848702836701	3.0	1.0	1.0	1.0
94.0	968.4848702836701	3.0	2.0	1.0	1.0
94.0	968.4848702836701	3.0	3.0	1.0	1.0
94.0	968.4848702836701	3.0	4.0	2.986793574162195e-13	2.328679067640961e-11
95.0	979.5841421714343	1.0	1.0	1.0	1.0
95.0	979.5841421714343	1.0	2.0	1.0	1.0
95.0	979.5841421714343	1.0	3.0	1.0	1.0
95.0	979.5841421714343	1.0	4.0	2.406288478554928e-13	1.206647110910035e-11
95.0	979.5841421714343	2.0	1.0	1.0	1.0
95.0	979.5841421714343	2.0	2.0	1.0	1.0
95.0	979.5841421714343	2.0	3.0	1.0	1.0
95.0	979.5841421714343	2.0	4.0	2.459172952632627e-13	1.225988096629667e-11
95.0	979.5841421714343	3.0	1.0	1.0	1.0
95.0	979.5841421714343	3.0	2.0	1.0	1.0
95.0	979.5841421714343	3.0	3.0	1.0	1.0
95.0	979.5841421714343	3.0	4.0	2.457642337407036e-13	1.2261067660760604e-11
96.0	990.6834140591985	1.0	1.0	1.0	1.0
96.0	990.6834140591985	1.0	2.0	1.0	1.0
96.0	990.6834140591985	1.0	3.0	1.0	1.0
96.0	990.6834140591985	1.0	4.0	1.1684304549571895e-14	4.142598578929298e-12
96.0	990.6834140591985	2.0	1.0	1.0	1.0
96.0	990.6834140591985	2.0	2.0	1.0	1.0
96.0	990.6834140591985	2.0	3.0	1.0	1.0
96.0	990.6834140591985	2.0	4.0	1.170657586617763e-14	4.200452872279699e-12
96.0	990.6834140591985	3.0	1.0	1.0	1.0
96.0	990.6834140591985	3.0	2.0	1.0	1.0
96.0	990.6834140591985	3.0	3.0	1.0	1.0
96.0	990.6834140591985	3.0	4.0	1.1715797911972837e-14	4.200975746887935e-12
97.0	1001.7826859469627	1.0	1.0	1.0	1.0
97.0	1001.7826859469627	1.0	2.0	1.0	1.0
97.0	1001.7826859469627	1.0	3.0	1.0	1.0
97.0	1001.7826859469627	1.0	4.0	9.659186417957308e-15	9.066643828975951e-13
97.0	1001.7826859469627	2.0	1.0	1.0	1.0
97.0	1001.7826859469627	2.0	2.0	1.0	1.0
97.0	1001.7826859469627	2.0	3.0	1.0	1.0
97.0	1001.7826859469627	2.0	4.0	9.611969128995578e-15	9.343846186068474e-13
97.0	1001.7826859469627	3.0	1.0	1.0	1.0
97.0	1001.7826859469627	3.0	2.0	1.0	1.0
97.0	1001.7826859469627	3.0	3.0	1.0	1.0
97.0	1001.7826859469627	3.0	4.0	9.612610497524701e-15	9.372547659532506e-13
98.0	1012.8819578347269	1.0	1.0	1.0	1.0
98.0	1012.8819578347269	1.0	2.0	1.0	1.0
98.0	1012.8819578347269	1.0	3.0	1.0	1.0
98.0	1012.8819578347269	1.0	4.0	5.370392073616737e-15	5.73930103185586e-13
98.0	1012.8819578347269	2.0	1.0	1.0	1.0
98.0	1012.8819578347269	2.0	2.0	1.0	1.0
98.0	1012.8819578347269	2.0	3.0	1.0	1.0
98.0	1012.8819578347269	2.0	4.0	5.408612471223771e-15	5.853544945716995e-13
98.0	1012.8819578347269	3.0	1.0	1.0	1.0
98.0	1012.8819578347269	3.0	2.0	1.0	1.0
98.0	1012.8819578347269	3.0	3.0	1.0	1.0
98.0	1012.8819578347269	3.0	4.0	5.409274186752098e-15	5.846047638712192e-13
99.0	1023.9812297224911	1.0	1.0	1.0	1.0
99.0	1023.9812297224911	1.0	2.0	1.0	1.0
99.0	1023.9812297224911	1.0	3.0	1.0	1.0
99.0	1023.9812297224911	1.0	4.0	6.190518051168723e-15	2.911514164694756e-13
99.0	1023.9812297224911	2.0	1.0	1.0	1.0
99.0	1023.9812297224911	2.0	2.0	1.0	1.0
99.0	1023.9812297224911	2.0	3.0	1.0	1.0
99.0	1023.9812297224911	2.0	4.0	1.0019879755056796e-14	2.94848531112559e-13
99.0	1023.9812297224911	3.0	1.0	1.0	1.0
99.0	1023.9812297224911	3.0	2.0	1.0	1.0
99.0	1023.9812297224911	3.0	3.0	1.0	1.0
99.0	1023.9812297224911	3.0	4.0	1.02179900833867e-14	2.9589359092025225e-13
100.0	1035.0805016102552	1.0	1.0	1.0	1.0
100.0	1035.0805016102552	1.0	2.0	1.0	1.0
100.0	1035.0805016102552	1.0	3.0	1.0	1.0
100.0	1035.0805016102552	1.0	4.0	5.9321978714159785e-15	2.0272647059539733e-13
100.0	1035.0805016102552	2.0	1.0	1.0	1.0
100.0	1035.0805016102552	2.0	2.0	1.0	1.0
100.0	1035.0805016102552	2.0	3.0	1.0	1.0
100.0	1035.0805016102552	2.0	4.0	5.379369202958672e-15	2.0302322760575547e-13
100.0	1035.0805016102552	3.0	1.0	1.0	1.0
100.0	1035.0805016102552	3.0	2.0	1.0	1.0
100.0	1035.0805016102552	3.0	3.0	1.0	1.0
100.0	1035.0805016102552	3.0	4.0	5.363314665117317e-15	2.0307435134098246e-13
101.0	1046.1797734980194	1.0	1.0	1.0	1.0
101.0	1046.1797734980194	1.0	2.0	1.0	1.0
101.0	1046.1797734980194	1.0	3.0	1.0	1.0
101.0	1046.1797734980194	1.0	4.0	5.229255606152621e-15	1.8819724340008684e-13
101.0	1046.1797734980194	2.0	1.0	1.0	1.0
101.0	1046.1797734980194	2.0	2.0	1.0	1.0
101.0	1046.1797734980194	2.0	3.0	1.0	1.0
101.0	1046.1797734980194	2.0	4.0	5.1315713099541045e-15	1.8875819916709225e-13
101.0	1046.1797734980194	3.0	1.0	1.0	1.0
101.0	1046.1797734980194	3.0	2.0	1.0	1.0
101.0	1046.1797734980194	3.0	3.0	1.0	1.0
101.0	1046.1797734980194	3.0	4.0	5.132780108737486e-15	1.8790458427866583e-13
102.0	1057.2790453857835	1.0	1.0	1.0	1.0
102.0	1057.2790453857835	1.0	2.0	1.0	1.0
102.0	1057.2790453857835	1.0	3.0	1.0	1.0
102.0	1057.2790453857835	1.0	4.0	5.0109905301475735e-15	2.1559124661130774e-13
102.0	1057.2790453857835	2.0	1.0	1.0	1.0
102.0	1057.2790453857835	2.0	2.0	1.0	1.0
102.0	1057.2790453857835	2.0	3.0	1.0	1.0
102.0	1057.2790453857835	2.0	4.0	5.085505816131823e-15	2.1675008575841579e-13
102.0	1057.2790453857835	3.0	1.0	1.0	1.0
102.0	1057.2790453857835	3.0	2.0	1.0	1.0
102.0	1057.2790453857835	3.0	3.0	1.0	1.0
102.0	1057.2790453857835	3.0	4.0	5.068747047737083e-15	2.1670600796192546e-13
103.0	1068.3783172735477	1.0	1.0	1.0	1.0
103.0	1068.3783172735477	1.0	2.0	1.0	1.0
103.0	1068.3783172735477	1.0	3.0	1.0	1.0
103.0	1068.3783172735477	1.0	4.0	4.875648700205915e-15	1.4291945336244244e-13
103.0	1068.3783172735477	2.0	1.0	1.0	1.0
103.0	1068.3783172735477	2.0	2.0	1.0	1.0
103.0	1068.3783172735477	2.0	3.0	1.0	1.0
103.0	1068.3783172735477	2.0	4.0	5.210845983469071e-15	1.425981407735535e-13
103.0	1068.3783172735477	3.0	1.0	1.0	1.0
103.0	1068.3783172735477	3.0	2.0	1.0	1.0
103.0	1068.3783172735477	3.0	3.0	1.0	1.0
103.0	1068.3783172735477	3.0	4.0	5.201267858163247e-15	1.429782006129968e-13
104.0	1079.477589161312	1.0	1.0	1.0	1.0
104.0	1079.477589161312	1.0	2.0	1.0	1.0
104.0	1079.477589161312	1.0	3.0	1.0	1.0
104.0	1079.477589161312	1.0	4.0	6.937238609780313e-15	3.045312763565702e-13
104.0	1079.477589161312	2.0	1.0	1.0	1.0
104.0	1079.477589161312	2.0	2.0	1.0	1.0
104.0	1079.477589161312	2.0	3.0	1.0	1.0
104.0	1079.477589161312	2.0	4.0	6.879417927122213e-15	3.040423675721965e-13
104.0	1079.477589161312	3.0	1.0	1.0	1.0
104.0	1079.477589161312	3.0	2.0	1.0	1.0
104.0	1079.477589161312	3.0	3.0	1.0	1.0
104.0	1079.477589161312	3.0	4.0	6.824548830740695e-15	3.05298135986402e-13
105.0	1090.5768610490761	1.0	1.0	1.0	1.0
105.0	1090.5768610490761	1.0	2.0	1.0	1.0
105.0	1090.5768610490761	1.0	3.0	1.0	1.0
105.0	1090.5768610490761	1.0	4.0	3.460455373451679e-14	7.784968338664056e-14
105.0	1090.5768610490761	2.0	1.0	1.0	1.0
105.0	1090.5768610490761	2.0	2.0	1.0	1.0
105.0	1090.5768610490761	2.0	3.0	1.0	1.0
105.0	1090.5768610490761	2.0	4.0	5.3492669292074905e-14	1.210750913660486e-13
105.0	1090.5768610490761	3.0	1.0	1.0	1.0
105.0	1090.5768610490761	3.0	2.0	1.0	1.0
105.0	1090.5768610490761	3.0	3.0	1.0	1.0
105.0	1090.5768610490761	3.0	4.0	7.272777429287766e-14	1.7051834689007357e-13
106.0	1101.6761329368403	1.0	1.0	1.0	1.0
106.0	1101.6761329368403	1.0	2.0	1.0	1.0
106.0	1101.6761329368403	1.0	3.0	1.0	1.0
106.0	1101.6761329368403	1.0	4.0	7.578561165031957e-15	1.6170499200075394e-14
106.0	1101.6761329368403	2.0	1.0	1.0	1.0
106.0	1101.6761329368403	2.0	2.0	1.0	1.0
106.0	1101.6761329368403	2.0	3.0	1.0	1.0
106.0	1101.6761329368403	2.0	4.0	6.148127784521546e-15	1.273052241973937e-14
106.0	1101.6761329368403	3.0	1.0	1.0	1.0
106.0	1101.6761329368403	3.0	2.0	1.0	1.0
106.0	1101.6761329368403	3.0	3.0	1.0	1.0
106.0	1101.6761329368403	3.0	4.0	6.065334813280521e-15	1.2718344021479763e-14
107.0	1112.7754048246045	1.0	1.0	1.0	1.0
107.0	1112.7754048246045	1.0	2.0	1.0	1.0
107.0	1112.7754048246045	1.0	3.0	1.0	1.0
107.0	1112.7754048246045	1.0	4.0	4.884063498604754e-15	1.9383304012270107e-14
107.0	1112.7754048246045	2.0	1.0	1.0	1.0
107.0	1112.7754048246045	2.0	2.0	1.0	1.0
107.0	1112.7754048246045	2.0	3.0	1.0	1.0
107.0	1112.7754048246045	2.0	4.0	4.881838586808471e-15	1.9350501298063693e-14
107.0	1112.7754048246045	3.0	1.0	1.0	1.0
107.0	1112.7754048246045	3.0	2.0	1.0	1.0
107.0	1112.7754048246045	3.0	3.0	1.0	1.0
107.0	1112.7754048246045	3.0	4.0	4.87523432742897e-15	1.938361987993948e-14
108.0	1123.8746767123687	1.0	1.0	1.0	1.0
108.0	1123.8746767123687	1.0	2.0	1.0	1.0
108.0	1123.8746767123687	1.0	3.0	1.0	1.0
108.0	1123.8746767123687	1.0	4.0	4.885966336535395e-15	1.801659508647464e-14
108.0	1123.8746767123687	2.0	1.0	1.0	1.0
108.0	1123.8746767123687	2.0	2.0	1.0	1.0
108.0	1123.8746767123687	2.0	3.0	1.0	1.0
108.0	1123.8746767123687	2.0	4.0	4.8818479713164e-15	1.794656201350927e-14
108.0	1123.8746767123687	3.0	1.0	1.0	1.0
108.0	1123.8746767123687	3.0	2.0	1.0	1.0
108.0	1123.8746767123687	3.0	3.0	1.0	1.0
108.0	1123.8746767123687	3.0	4.0	4.883734364150759e-15	1.790268826857034e-14
109.0	1134.9739486001329	1.0	1.0	1.0	1.0
109.0	1134.9739486001329	1.0	2.0	1.0	1.0
109.0	1134.9739486001329	1.0	3.0	1.0	1.0
109.0	1134.9739486001329	1.0	4.0	4.890652365932137e-15	1.9265999278067433e-14
109.0	1134.9739486001329	2.0	1.0	1.0	1.0
109.0	1134.9739486001329	2.0	2.0	1.0	1.0
109.0	1134.9739486001329	2.0	3.0	1.0	1.0
109.0	1134.9739486001329	2.0	4.0	4.87916374010897e-15	2.1057681198404606e-14
109.0	1134.9739486001329	3.0	1.0	1.0	1.0
109.0	1134.9739486001329	3.0	2.0	1.0	1.0
109.0	1134.9739486001329	3.0	3.0	1.0	1.0
109.0	1134.9739486001329	3.0	4.0	4.888995291595559e-15	2.1021855253456868e-14
110.0	1146.073220487897	1.0	1.0	1.0	1.0
110.0	1146.073220487897	1.0	2.0	1.0	1.0
110.0	1146.073220487897	1.0	3.0	1.0	1.0
110.0	1146.073220487897	1.0	4.0	4.886317730998789e-15	5.746207096254915e-14
110.0	1146.073220487897	2.0	1.0	1.0	1.0
110.0	1146.073220487897	2.0	2.0	1.0	1.0
110.0	1146.073220487897	2.0	3.0	1.0	1.0
110.0	1146.073220487897	2.0	4.0	4.878127830528223e-15	5.90060270177694e-14
110.0	1146.073220487897	3.0	1.0	1.0	1.0
110.0	1146.073220487897	3.0	2.0	1.0	1.0
110.0	1146.073220487897	3.0	3.0	1.0	1.0
110.0	1146.073220487897	3.0	4.0	4.892794922666527e-15	6.078056129914027e-14
111.0	1157.1724923756612	1.0	1.0	1.0	1.0
111.0	1157.1724923756612	1.0	2.0	1.0	1.0
111.0	1157.1724923756612	1.0	3.0	1.0	1.0
111.0	1157.1724923756612	1.0	4.0	4.8928859520248936e-15	1.1459267418102667e-14
111.0	1157.1724923756612	2.0	1.0	1.0	1.0
111.0	1157.1724923756612	2.0	2.0	1.0	1.0
111.0	1157.1724923756612	2.0	3.0	1.0	1.0
111.0	1157.1724923756612	2.0	4.0	4.87509410222047e-15	1.1705547300292352e-14
111.0	1157.1724923756612	3.0	1.0	1.0	1.0
111.0	1157.1724923756612	3.0	2.0	1.0	1.0
111.0	1157.1724923756612	3.0	3.0	1.0	1.0
111.0	1157.1724923756612	3.0	4.0	4.890370679953376e-15	1.1963271622330364e-14
112.0	1168.2717642634254	1.0	1.0	1.0	1.0
112.0	1168.2717642634254	1.0	2.0	1.0	1.0
112.0	1168.2717642634254	1.0	3.0	1.0	1.0
112.0	1168.2717642634254	1.0	4.0	4.89375830901018e-15	2.563815789580675e-14
112.0	1168.2717642634254	2.0	1.0	1.0	1.0
112.0	1168.2717642634254	2.0	2.0	1.0	1.0
112.0	1168.2717642634254	2.0	3.0	1.0	1.0
112.0	1168.2717642634254	2.0	4.0	4.888910571508033e-15	2.6300659180437695e-14
112.0	1168.2717642634254	3.0	1.0	1.0	1.0
112.0	1168.2717642634254	3.0	2.0	1.0	1.0
112.0	1168.2717642634254	3.0	3.0	1.0	1.0
112.0	1168.2717642634254	3.0	4.0	4.88046633908641e-15	2.647961924736218e-14
113.0	1179.3710361511896	1.0	1.0	1.0	1.0
113.0	1179.3710361511896	1.0	2.0	1.0	1.0
113.0	1179.3710361511896	1.0	3.0	1.0	1.0
113.0	1179.3710361511896	1.0	4.0	4.913809518412411e-15	4.144695429052594e-14
113.0	1179.3710361511896	2.0	1.0	1.0	1.0
113.0	1179.3710361511896	2.0	2.0	1.0	1.0
113.0	1179.3710361511896	2.0	3.0	1.0	1.0
113.0	1179.3710361511896	2.0	4.0	4.8747395965122e-15	4.1551345854673186e-14
113.0	1179.3710361511896	3.0	1.0	1.0	1.0
113.0	1179.3710361511896	3.0	2.0	1.0	1.0
113.0	1179.3710361511896	3.0	3.0	1.0	1.0
113.0	1179.3710361511896	3.0	4.0	4.91144939634359e-15	4.163069956666803e-14
114.0	1190.4703080389538	1.0	1.0	1.0	1.0
114.0	1190.4703080389538	1.0	2.0	1.0	1.0
114.0	1190.4703080389538	1.0	3.0	1.0	1.0
114.0	1190.4703080389538	1.0	4.0	5.3036204230244634e-15	5.403105171139953e-14
114.0	1190.4703080389538	2.0	1.0	1.0	1.0
114.0	1190.4703080389538	2.0	2.0	1.0	1.0
114.0	1190.4703080389538	2.0	3.0	1.0	1.0
114.0	1190.4703080389538	2.0	4.0	4.886324431624131e-15	5.757240839467163e-14
114.0	1190.4703080389538	3.0	1.0	1.0	1.0
114.0	1190.4703080389538	3.0	2.0	1.0	1.0
114.0	1190.4703080389538	3.0	3.0	1.0	1.0
114.0	1190.4703080389538	3.0	4.0	4.8764178495774814e-15	5.787930207500084e-14
115.0	1201.569579926718	1.0	1.0	1.0	1.0
115.0	1201.569579926718	1.0	2.0	1.0	1.0
115.0	1201.569579926718	1.0	3.0	1.0	1.0
115.0	1201.569579926718	1.0	4.0	4.917344106730505e-15	7.150772284683748e-14
115.0	1201.569579926718	2.0	1.0	1.0	1.0
115.0	1201.569579926718	2.0	2.0	1.0	1.0
115.0	1201.569579926718	2.0	3.0	1.0	1.0
115.0	1201.569579926718	2.0	4.0	4.8919564821460414e-15	7.367686878912897e-14
115.0	1201.569579926718	3.0	1.0	1.0	1.0
115.0	1201.569579926718	3.0	2.0	1.0	1.0
115.0	1201.569579926718	3.0	3.0	1.0	1.0
115.0	1201.569579926718	3.0	4.0	4.902289610069271e-15	7.393277952627287e-14
116.0	1212.6688518144822	1.0	1.0	1.0	1.0
116.0	1212.6688518144822	1.0	2.0	1.0	1.0
116.0	1212.6688518144822	1.0	3.0	1.0	1.0
116.0	1212.6688518144822	1.0	4.0	6.471337768784928e-15	8.317892913400876e-14
116.0	1212.6688518144822	2.0	1.0	1.0	1.0
116.0	1212.6688518144822	2.0	2.0	1.0	1.0
116.0	1212.6688518144822	2.0	3.0	1.0	1.0
116.0	1212.6688518144822	2.0	4.0	4.923906915239174e-15	8.895403193814391e-14
116.0	1212.6688518144822	3.0	1.0	1.0	1.0
116.0	1212.6688518144822	3.0	2.0	1.0	1.0
116.0	1212.6688518144822	3.0	3.0	1.0	1.0
116.0	1212.6688518144822	3.0	4.0	4.92816529267831e-15	8.973052779170493e-14
116.0	1212.6688518144822	4.0	1.0	1.0	1.0
116.0	1212.6688518144822	4.0	2.0	1.0	1.0
116.0	1212.6688518144822	4.0	3.0	1.0	1.0
116.0	1212.6688518144822	4.0	4.0	4.949571783094851e-15	8.991664829353569e-14
117.0	1223.7681237022464	1.0	1.0	1.0	1.0
117.0	1223.7681237022464	1.0	2.0	1.0	1.0
117.0	1223.7681237022464	1.0	3.0	1.0	1.0
117.0	1223.7681237022464	1.0	4.0	2.4314923433565585e-13	9.099836733671426e-12
117.0	1223.7681237022464	2.0	1.0	1.0	1.0
117.0	1223.7681237022464	2.0	2.0	1.0	1.0
117.0	1223.7681237022464	2.0	3.0	1.0	1.0
117.0	1223.7681237022464	2.0	4.0	3.591573442500199e-13	6.312699890820763e-13
117.0	1223.7681237022464	3.0	1.0	1.0	1.0
117.0	1223.7681237022464	3.0	2.0	1.0	1.0
117.0	1223.7681237022464	3.0	3.0	1.0	1.0
117.0	1223.7681237022464	3.0	4.0	3.5467858060120025e-13	6.233907280380412e-13
117.0	1223.7681237022464	4.0	1.0	1.0	1.0
117.0	1223.7681237022464	4.0	2.0	1.0	1.0
117.0	1223.7681237022464	4.0	3.0	1.0	1.0
117.0	1223.7681237022464	4.0	4.0	3.530778436033719e-13	6.203421553141693e-13
118.0	1234.8673955900106	1.0	1.0	1.0	1.0
118.0	1234.8673955900106	1.0	2.0	1.0	1.0
118.0	1234.8673955900106	1.0	3.0	1.0	1.0
118.0	1234.8673955900106	1.0	4.0	3.011109232816233e-13	8.783749724607724e-12
118.0	1234.8673955900106	2.0	1.0	1.0	1.0
118.0	1234.8673955900106	2.0	2.0	1.0	1.0
118.0	1234.8673955900106	2.0	3.0	1.0	1.0
118.0	1234.8673955900106	2.0	4.0	2.9427197685790066e-13	5.033749013885292e-13
118.0	1234.8673955900106	3.0	1.0	1.0	1.0
118.0	1234.8673955900106	3.0	2.0	1.0	1.0
118.0	1234.8673955900106	3.0	3.0	1.0	1.0
118.0	1234.8673955900106	3.0	4.0	2.904227609571573e-13	4.959315410735741e-13
118.0	1234.8673955900106	4.0	1.0	1.0	1.0
118.0	1234.8673955900106	4.0	2.0	1.0	1.0
118.0	1234.8673955900106	4.0	3.0	1.0	1.0
118.0	1234.8673955900106	4.0	4.0	2.891070127956078e-13	4.945149813806027e-13
119.0	1245.9666674777748	1.0	1.0	1.0	1.0
119.0	1245.9666674777748	1.0	2.0	1.0	1.0
119.0	1245.9666674777748	1.0	3.0	1.0	1.0
119.0	1245.9666674777748	1.0	4.0	2.867493901609377e-13	4.793457348877344e-13
119.0	1245.9666674777748	2.0	1.0	1.0	1.0
119.0	1245.9666674777748	2.0	2.0	1.0	1.0
119.0	1245.9666674777748	2.0	3.0	1.0	1.0
119.0	1245.9666674777748	2.0	4.0	2.0801824654799777e-13	7.053188596569376e-12
119.0	1245.9666674777748	3.0	1.0	1.0	1.0
119.0	1245.9666674777748	3.0	2.0	1.0	1.0
119.0	1245.9666674777748	3.0	3.0	1.0	1.0
119.0	1245.9666674777748	3.0	4.0	2.080337694494752e-13	7.05508479338044e-12
119.0	1245.9666674777748	4.0	1.0	1.0	1.0
119.0	1245.9666674777748	4.0	2.0	1.0	1.0
119.0	1245.9666674777748	4.0	3.0	1.0	1.0
119.0	1245.9666674777748	4.0	4.0	2.068779258027893e-13	7.046278587100127e-12
120.0	1257.065939365539	1.0	1.0	1.0	1.0
120.0	1257.065939365539	1.0	2.0	1.0	1.0
120.0	1257.065939365539	1.0	3.0	1.0	1.0
120.0	1257.065939365539	1.0	4.0	1.48364754193785e-13	6.040117630738473e-12
120.0	1257.065939365539	2.0	1.0	1.0	1.0
120.0	1257.065939365539	2.0	2.0	1.0	1.0
120.0	1257.065939365539	2.0	3.0	1.0	1.0
120.0	1257.065939365539	2.0	4.0	1.0340411586264012e-13	6.0456255031735e-12
120.0	1257.065939365539	3.0	1.0	1.0	1.0
120.0	1257.065939365539	3.0	2.0	1.0	1.0
120.0	1257.065939365539	3.0	3.0	1.0	1.0
120.0	1257.065939365539	3.0	4.0	1.0031519777983188e-13	6.050498892288152e-12
120.0	1257.065939365539	4.0	1.0	1.0	1.0
120.0	1257.065939365539	4.0	2.0	1.0	1.0
120.0	1257.065939365539	4.0	3.0	1.0	1.0
120.0	1257.065939365539	4.0	4.0	1.0110958179712394e-13	6.053766616031012e-12
121.0	1268.1652112533031	1.0	1.0	1.0	1.0
121.0	1268.1652112533031	1.0	2.0	1.0	1.0
121.0	1268.1652112533031	1.0	3.0	1.0	1.0
121.0	1268.1652112533031	1.0	4.0	7.200183088296354e-13	1.4506327457089443e-11
121.0	1268.1652112533031	2.0	1.0	1.0	1.0
121.0	1268.1652112533031	2.0	2.0	1.0	1.0
121.0	1268.1652112533031	2.0	3.0	1.0	1.0
121.0	1268.1652112533031	2.0	4.0	3.6541834660701123e-13	9.992576337144188e-12
121.0	1268.1652112533031	3.0	1.0	1.0	1.0
121.0	1268.1652112533031	3.0	2.0	1.0	1.0
121.0	1268.1652112533031	3.0	3.0	1.0	1.0
121.0	1268.1652112533031	3.0	4.0	3.6606646785724236e-13	1.001168831439448e-11
121.0	1268.1652112533031	4.0	1.0	1.0	1.0
121.0	1268.1652112533031	4.0	2.0	1.0	1.0
121.0	1268.1652112533031	4.0	3.0	1.0	1.0
121.0	1268.1652112533031	4.0	4.0	3.6770118647830443e-13	1.003599921625288e-11
122.0	1279.2644831410673	1.0	1.0	1.0	1.0
122.0	1279.2644831410673	1.0	2.0	1.0	1.0
122.0	1279.2644831410673	1.0	3.0	1.0	1.0
122.0	1279.2644831410673	1.0	4.0	1.6067310798431243e-12	2.7723248829964305e-11
122.0	1279.2644831410673	2.0	1.0	1.0	1.0
122.0	1279.2644831410673	2.0	2.0	1.0	1.0
122.0	1279.2644831410673	2.0	3.0	1.0	1.0
122.0	1279.2644831410673	2.0	4.0	7.905207132288915e-13	1.7279402952546815e-11
122.0	1279.2644831410673	3.0	1.0	1.0	1.0
122.0	1279.2644831410673	3.0	2.0	1.0	1.0
122.0	1279.2644831410673	3.0	3.0	1.0	1.0
122.0	1279.2644831410673	3.0	4.0	7.824536609401503e-13	1.7212930462132385e-11
122.0	1279.2644831410673	4.0	1.0	1.0	1.0
122.0	1279.2644831410673	4.0	2.0	1.0	1.0
122.0	1279.2644831410673	4.0	3.0	1.0	1.0
122.0	1279.2644831410673	4.0	4.0	7.794951615188868e-13	1.7183069985300833e-11
123.0	1290.3637550288315	1.0	1.0	1.0	1.0
123.0	1290.3637550288315	1.0	2.0	1.0	1.0
123.0	1290.3637550288315	1.0	3.0	1.0	1.0
123.0	1290.3637550288315	1.0	4.0	3.2303008452920843e-13	9.804322519908404e-12
123.0	1290.3637550288315	2.0	1.0	1.0	1.0
123.0	1290.3637550288315	2.0	2.0	1.0	1.0
123.0	1290.3637550288315	2.0	3.0	1.0	1.0
123.0	1290.3637550288315	2.0	4.0	1.0875818943556145e-12	2.2938407685447197e-11
123.0	1290.3637550288315	3.0	1.0	1.0	1.0
123.0	1290.3637550288315	3.0	2.0	1.0	1.0
123.0	1290.3637550288315	3.0	3.0	1.0	1.0
123.0	1290.3637550288315	3.0	4.0	1.078375007250897e-12	2.286865896485949e-11
123.0	1290.3637550288315	4.0	1.0	1.0	1.0
123.0	1290.3637550288315	4.0	2.0	1.0	1.0
123.0	1290.3637550288315	4.0	3.0	1.0	1.0
123.0	1290.3637550288315	4.0	4.0	1.0737425547903644e-12	2.282668489333792e-11
124.0	1299.243172539043	1.0	1.0	1.0	1.0
124.0	1299.243172539043	1.0	2.0	1.0	1.0
124.0	1299.243172539043	1.0	3.0	1.0	1.0
124.0	1299.243172539043	1.0	4.0	6.424821961743957e-13	2.926918048441174e-12
124.0	1299.243172539043	2.0	1.0	1.0	1.0
124.0	1299.243172539043	2.0	2.0	1.0	1.0
124.0	1299.243172539043	2.0	3.0	1.0	1.0
124.0	1299.243172539043	2.0	4.0	8.58752290743786e-13	1.5489067694696323e-11
124.0	1299.243172539043	3.0	1.0	1.0	1.0
124.0	1299.243172539043	3.0	2.0	1.0	1.0
124.0	1299.243172539043	3.0	3.0	1.0	1.0
124.0	1299.243172539043	3.0	4.0	8.481504937188023e-13	1.544585057535739e-11
124.0	1299.243172539043	4.0	1.0	1.0	1.0
124.0	1299.243172539043	4.0	2.0	1.0	1.0
124.0	1299.243172539043	4.0	3.0	1.0	1.0
124.0	1299.243172539043	4.0	4.0	8.517473713927539e-13	1.5429625434969024e-11
125.0	1306.346706547212	1.0	1.0	1.0	1.0
125.0	1306.346706547212	1.0	2.0	1.0	1.0
125.0	1306.346706547212	1.0	3.0	1.0	1.0
125.0	1306.346706547212	1.0	4.0	2.0008425625056462e-13	1.2165484087308683e-12
125.0	1306.346706547212	2.0	1.0	1.0	1.0
125.0	1306.346706547212	2.0	2.0	1.0	1.0
125.0	1306.346706547212	2.0	3.0	1.0	1.0
125.0	1306.346706547212	2.0	4.0	2.1702222815094382e-13	1.2919974935670496e-12
125.0	1306.346706547212	3.0	1.0	1.0	1.0
125.0	1306.346706547212	3.0	2.0	1.0	1.0
