Iteration	Time[s]	Self-consistency iteration	Left active material domain potential relative norm[%]	Left active material domain concentration relative norm[%]	Electrolyte domain potential relative norm[%]	Electrolyte domain concentration relative norm[%]	Right active material domain potential relative norm[%]	Right active material domain concentration relative norm[%]
145.0	1367.5195000119609	2.0	1.0	1.0	1.0	1.0	1.0	1.0
145.0	1367.5195000119609	3.0	1.326928179008812e-05	1.0463450027352483e-05	2.4801809815371084e-05	0.00011966218623338977	0.00010338018046707732	9.44498415901698e-06
146.0	1370.294317983902	1.0	1.0	1.0	1.0	1.0	1.0	1.0
146.0	1370.294317983902	2.0	1.0	1.0	1.0	1.0	1.0	1.0
146.0	1370.294317983902	3.0	1.3468430253872766e-05	1.0673713763196812e-05	2.527580681356636e-05	0.00012173953293522336	0.000105795976258716	9.546659683306108e-06
147.0	1373.069135955843	1.0	1.0	1.0	1.0	1.0	1.0	1.0
147.0	1373.069135955843	2.0	1.0	1.0	1.0	1.0	1.0	1.0
147.0	1373.069135955843	3.0	1.3653063286263565e-05	1.0874976312134558e-05	2.572656609436563e-05	0.0001236951182242961	0.00010813911707359976	9.636895371641893e-06
148.0	1375.843953927784	1.0	1.0	1.0	1.0	1.0	1.0	1.0
148.0	1375.843953927784	2.0	1.0	1.0	1.0	1.0	1.0	1.0
148.0	1375.843953927784	3.0	1.383034362134221e-05	1.1076435468991782e-05	2.616796883851731e-05	0.00012559334342685544	0.00011046567539166522	9.71948083490297e-06
149.0	1378.618771899725	1.0	1.0	1.0	1.0	1.0	1.0	1.0
149.0	1378.618771899725	2.0	1.0	1.0	1.0	1.0	1.0	1.0
149.0	1378.618771899725	3.0	1.4001626803172608e-05	1.1280701847375313e-05	2.6602750864631407e-05	0.0001274462721300861	0.00011278615809522741	9.794691497169536e-06
150.0	1381.393589871666	1.0	1.0	1.0	1.0	1.0	1.0	1.0
150.0	1381.393589871666	2.0	1.0	1.0	1.0	1.0	1.0	1.0
150.0	1381.393589871666	3.0	1.4168456668044326e-05	1.1490697537507554e-05	2.7034085223125116e-05	0.00012926777787114425	0.00011511400158057935	9.863093297639873e-06
151.0	1384.1684078436072	1.0	1.0	1.0	1.0	1.0	1.0	1.0
151.0	1384.1684078436072	2.0	1.0	1.0	1.0	1.0	1.0	1.0
151.0	1384.1684078436072	3.0	1.4330437744279969e-05	1.1701663048952765e-05	2.746056692129919e-05	0.0001310542485184134	0.00011744676995492725	9.925682038351402e-06
152.0	1386.9432258155482	1.0	1.0	1.0	1.0	1.0	1.0	1.0
152.0	1386.9432258155482	2.0	1.0	1.0	1.0	1.0	1.0	1.0
152.0	1386.9432258155482	3.0	1.448644793820693e-05	1.1909389707705595e-05	2.787946148465753e-05	0.00013279495932202375	0.00011977594375202696	9.982506633582638e-06
153.0	1389.7180437874893	1.0	1.0	1.0	1.0	1.0	1.0	1.0
153.0	1389.7180437874893	2.0	1.0	1.0	1.0	1.0	1.0	1.0
153.0	1389.7180437874893	3.0	1.4637496965492281e-05	1.211517718029918e-05	2.8292750809817855e-05	0.00013449903051051648	0.00012211028123308132	1.0034116453049746e-05
154.0	1392.4928617594303	1.0	1.0	1.0	1.0	1.0	1.0	1.0
154.0	1392.4928617594303	2.0	1.0	1.0	1.0	1.0	1.0	1.0
154.0	1392.4928617594303	3.0	1.4783562419960632e-05	1.2319515828238188e-05	2.870047090882708e-05	0.0001361662429040522	0.0001244504307922295	1.0080832879553338e-05
155.0	1395.2676797313713	1.0	1.0	1.0	1.0	1.0	1.0	1.0
155.0	1395.2676797313713	2.0	1.0	1.0	1.0	1.0	1.0	1.0
155.0	1395.2676797313713	3.0	1.4923579453913059e-05	1.2520384272223581e-05	2.910033700797305e-05	0.00013778656921730083	0.00012678783989372779	1.0122426431362802e-05
156.0	1398.0424977033124	1.0	1.0	1.0	1.0	1.0	1.0	1.0
156.0	1398.0424977033124	2.0	1.0	1.0	1.0	1.0	1.0	1.0
156.0	1398.0424977033124	3.0	1.5057628767748611e-05	1.2717361385519253e-05	2.9492374672382893e-05	0.00013936051636158825	0.00012912376299171048	1.0159262705941167e-05
157.0	1400.8173156752534	1.0	1.0	1.0	1.0	1.0	1.0	1.0
157.0	1400.8173156752534	2.0	1.0	1.0	1.0	1.0	1.0	1.0
157.0	1400.8173156752534	3.0	1.5187300898049971e-05	1.2912082657982842e-05	2.987972283276166e-05	0.0001409027355365062	0.00013147254849250902	1.0192534836776971e-05
158.0	1403.5921336471945	1.0	1.0	1.0	1.0	1.0	1.0	1.0
158.0	1403.5921336471945	2.0	1.0	1.0	1.0	1.0	1.0	1.0
158.0	1403.5921336471945	3.0	1.5315922062713442e-05	1.3107548451558415e-05	3.026895793607202e-05	0.00014244400826275724	0.00013386483619969863	1.0224503054949455e-05
159.0	1406.3669516191355	1.0	1.0	1.0	1.0	1.0	1.0	1.0
159.0	1406.3669516191355	2.0	1.0	1.0	1.0	1.0	1.0	1.0
159.0	1406.3669516191355	3.0	1.5445230157371814e-05	1.3305113737298343e-05	3.0663570934819686e-05	0.00014400063542686337	0.0001363180179767585	1.0256501559915292e-05
160.0	1409.1417695910766	1.0	1.0	1.0	1.0	1.0	1.0	1.0
160.0	1409.1417695910766	2.0	1.0	1.0	1.0	1.0	1.0	1.0
160.0	1409.1417695910766	3.0	1.557597111111486e-05	1.3505287130088811e-05	3.106513990702975e-05	0.00014557983101908204	0.0001388418050090556	1.0288532399724252e-05
161.0	1411.9165875630176	1.0	1.0	1.0	1.0	1.0	1.0	1.0
161.0	1411.9165875630176	2.0	1.0	1.0	1.0	1.0	1.0	1.0
161.0	1411.9165875630176	3.0	1.5706973891312875e-05	1.3707284917738785e-05	3.1471487971611236e-05	0.00014717096333805222	0.0001414272523840602	1.0320023914859628e-05
162.0	1414.6914055349587	1.0	1.0	1.0	1.0	1.0	1.0	1.0
162.0	1414.6914055349587	2.0	1.0	1.0	1.0	1.0	1.0	1.0
162.0	1414.6914055349587	3.0	1.5825465019365288e-05	1.3900753222738002e-05	3.185715492829208e-05	0.000148654392034837	0.00014395945349485615	1.0342144724242258e-05
163.0	1417.4662235068997	1.0	1.0	1.0	1.0	1.0	1.0	1.0
163.0	1417.4662235068997	2.0	1.0	1.0	1.0	1.0	1.0	1.0
163.0	1417.4662235068997	3.0	1.592202048933087e-05	1.407751692628112e-05	3.220289173243252e-05	0.00014994074605033833	0.00014634941831551465	1.0347681336216158e-05
164.0	1420.2410414788408	1.0	1.0	1.0	1.0	1.0	1.0	1.0
164.0	1420.2410414788408	2.0	1.0	1.0	1.0	1.0	1.0	1.0
164.0	1420.2410414788408	3.0	1.5985222402495228e-05	1.4227443029349537e-05	3.2485029917631054e-05	0.0001509208957897409	0.0001484857826607409	1.0328557864074614e-05
165.0	1423.0158594507818	1.0	1.0	1.0	1.0	1.0	1.0	1.0
165.0	1423.0158594507818	2.0	1.0	1.0	1.0	1.0	1.0	1.0
165.0	1423.0158594507818	3.0	1.6003832247741638e-05	1.4339964579014673e-05	3.267974103098957e-05	0.00015148618235176934	0.00015025448251703967	1.0277597286215424e-05
166.0	1425.7906774227229	1.0	1.0	1.0	1.0	1.0	1.0	1.0
166.0	1425.7906774227229	2.0	1.0	1.0	1.0	1.0	1.0	1.0
166.0	1425.7906774227229	3.0	1.597044529455055e-05	1.440732963461239e-05	3.277052207823637e-05	0.00015156305787154573	0.0001515731939763111	1.0189605686234833e-05
167.0	1428.565495394664	1.0	1.0	1.0	1.0	1.0	1.0	1.0
167.0	1428.565495394664	2.0	1.0	1.0	1.0	1.0	1.0	1.0
167.0	1428.565495394664	3.0	1.5876342035565125e-05	1.4420720511899978e-05	3.273787133674192e-05	0.00015106473892042405	0.00015234099071777954	1.0058816451921916e-05
168.0	1431.340313366605	1.0	1.0	1.0	1.0	1.0	1.0	1.0
168.0	1431.340313366605	2.0	1.0	1.0	1.0	1.0	1.0	1.0
168.0	1431.340313366605	3.0	1.5700783192307864e-05	1.4360667970027079e-05	3.253707711437574e-05	0.0001497888815360213	0.00015233604413495233	9.87188833313449e-06
169.0	1434.115131338546	1.0	1.0	1.0	1.0	1.0	1.0	1.0
169.0	1434.115131338546	2.0	1.0	1.0	1.0	1.0	1.0	1.0
169.0	1434.115131338546	3.0	1.5421563443437442e-05	1.420572306862413e-05	3.211942614958192e-05	0.00014751688191109137	0.00015130975955895487	9.615453244259505e-06
170.0	1436.889949310487	1.0	1.0	1.0	1.0	1.0	1.0	1.0
170.0	1436.889949310487	2.0	1.0	1.0	1.0	1.0	1.0	1.0
170.0	1436.889949310487	3.0	1.501947970132558e-05	1.3936192492412484e-05	3.144140948567783e-05	0.00014405648452142845	0.0001490367567016184	9.280330169466365e-06
