Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
87	890.7899670693208	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
87	890.7899670693208	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
87	890.7899670693208	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
87	890.7899670693208	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
87	890.7899670693208	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
87	890.7899670693208	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
87	890.7899670693208	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
87	890.7899670693208	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
88	901.889238957085	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
88	901.889238957085	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
88	901.889238957085	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
88	901.889238957085	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
88	901.889238957085	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
89	912.9885108448492	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
89	912.9885108448492	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
89	912.9885108448492	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
89	912.9885108448492	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
89	912.9885108448492	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
90	924.0877827326134	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
90	924.0877827326134	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
90	924.0877827326134	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
90	924.0877827326134	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
90	924.0877827326134	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
91	935.1870546203776	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
91	935.1870546203776	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
91	935.1870546203776	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
91	935.1870546203776	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
91	935.1870546203776	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
92	946.2863265081418	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
92	946.2863265081418	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
92	946.2863265081418	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
92	946.2863265081418	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
92	946.2863265081418	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
93	957.385598395906	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
93	957.385598395906	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
93	957.385598395906	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
93	957.385598395906	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
93	957.385598395906	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
94	968.4848702836701	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
94	968.4848702836701	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
94	968.4848702836701	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
94	968.4848702836701	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
94	968.4848702836701	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
95	979.5841421714343	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
95	979.5841421714343	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
95	979.5841421714343	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
95	979.5841421714343	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
95	979.5841421714343	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
96	990.6834140591985	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
96	990.6834140591985	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
96	990.6834140591985	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
96	990.6834140591985	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
96	990.6834140591985	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
97	1001.7826859469627	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
97	1001.7826859469627	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
97	1001.7826859469627	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
97	1001.7826859469627	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
97	1001.7826859469627	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
98	1012.8819578347269	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
98	1012.8819578347269	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
98	1012.8819578347269	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
98	1012.8819578347269	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
98	1012.8819578347269	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
99	1023.9812297224911	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
99	1023.9812297224911	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
99	1023.9812297224911	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
99	1023.9812297224911	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
99	1023.9812297224911	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
100	1035.0805016102552	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
100	1035.0805016102552	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
100	1035.0805016102552	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
100	1035.0805016102552	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
100	1035.0805016102552	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
101	1046.1797734980194	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
101	1046.1797734980194	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
101	1046.1797734980194	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
101	1046.1797734980194	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
101	1046.1797734980194	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
102	1057.2790453857835	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
102	1057.2790453857835	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
102	1057.2790453857835	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
102	1057.2790453857835	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
102	1057.2790453857835	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
103	1068.3783172735477	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
103	1068.3783172735477	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
103	1068.3783172735477	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
103	1068.3783172735477	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
103	1068.3783172735477	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
104	1079.477589161312	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
104	1079.477589161312	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
104	1079.477589161312	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
104	1079.477589161312	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
104	1079.477589161312	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
105	1090.5768610490761	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
105	1090.5768610490761	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
105	1090.5768610490761	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
105	1090.5768610490761	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
105	1090.5768610490761	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
106	1101.6761329368403	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
106	1101.6761329368403	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
106	1101.6761329368403	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
106	1101.6761329368403	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
106	1101.6761329368403	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
107	1112.7754048246045	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
107	1112.7754048246045	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
107	1112.7754048246045	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
107	1112.7754048246045	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
107	1112.7754048246045	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
108	1123.8746767123687	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
108	1123.8746767123687	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
108	1123.8746767123687	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
108	1123.8746767123687	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
108	1123.8746767123687	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
109	1134.9739486001329	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
109	1134.9739486001329	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
109	1134.9739486001329	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
109	1134.9739486001329	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
109	1134.9739486001329	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
110	1146.073220487897	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
110	1146.073220487897	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
110	1146.073220487897	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
110	1146.073220487897	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
110	1146.073220487897	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
111	1157.1724923756612	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
111	1157.1724923756612	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
111	1157.1724923756612	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
111	1157.1724923756612	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
111	1157.1724923756612	Right active material	Volume	Saturation	0.95	0.0	0.99	0.0
112	1168.2717642634254	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
112	1168.2717642634254	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Right active material	Active interface	Saturation	0.95	0.0	0.99	0.0
112	1168.2717642634254	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
112	1168.2717642634254	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
