Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Electrolyte + Separator	69	691.0030730895654	Potential vs Li.	[V]	-3.6801572266265046	-3.677206024257128	-3.6866281687107363	-3.6659981578430982	0.009411461346083632	0.25594055062457216	0.0029512023693767375	-0.08019229037347464
Right active material	69	691.0030730895654	Potential vs Li.	[V]	-3.346647603707168	-3.5926471046350286	-3.5926625532057255	-3.592639563102246	1.1679607729671065e-06	3.250975503437694e-05	-0.24599950092786038	7.350624566965472
Left active material	70	702.1023449773296	Intercalation fraction	[]	0.92	0.6859658850070639	0.5826751979668071	0.8699240153296313	0.06538901863377866	9.532400963798727	-0.23403411499293614	-25.438490760101754
Electrolyte, left electrode	70	702.1023449773296	Normalized concentration	[]	1.0	1.2734269076127176	1.062876858371948	1.4303532292010488	0.017434479896342843	1.3690993799567492	0.2734269076127176	27.34269076127176
Separator	70	702.1023449773296	Normalized concentration	[]	1.0	0.9746395878716754	0.8900237900310433	1.0651986256271355	0.0254598967082138	2.6122370797386076	-0.025360412128324628	-2.5360412128324628
Electrolyte, right electrode	70	702.1023449773296	Normalized concentration	[]	1.0	0.7928440796295245	0.7270330061618294	0.8914309536214546	0.007746622479305462	0.9770675821806969	-0.20715592037047548	-20.715592037047546
Electrolyte + Separator	70	702.1023449773296	Normalized concentration	[]	1.0	1.025275118096156	0.7270330061618294	1.4303532292010488	0.31742457990577116	30.959941805200557	0.025275118096155902	2.52751180961559
Right active material	70	702.1023449773296	Intercalation fraction	[]	0.04	0.4545747179865969	0.34781702296354544	0.5604782838783979	0.03217619779630994	7.078307816767208	0.4145747179865969	1036.4367949664922
Left active material	70	702.1023449773296	Potential vs Li.	[V]	0.0	0.19598420134126016	0.19590402288543954	0.19614262959815226	1.0505283219382022e-05	0.0053602704439854095	0.19598420134126016	0.0
Electrolyte, left electrode	70	702.1023449773296	Potential vs Li.	[V]	-3.6801572266265046	-3.669914691644094	-3.6754488696685583	-3.665987072888326	0.00044653785204641736	0.012167526756486942	0.010242534982410678	-0.2783178639299528
Separator	70	702.1023449773296	Potential vs Li.	[V]	-3.6801572266265046	-3.678102929211779	-3.6807658970612724	-3.6753822548505704	0.0007825774278411478	0.021276659269790773	0.0020542974147255144	-0.055820914385460385
Electrolyte, right electrode	70	702.1023449773296	Potential vs Li.	[V]	-3.6801572266265046	-3.6842108884109206	-3.68664541928871	-3.6807193424823623	0.00028035677598541893	0.007609683171695655	-0.004053661784416018	0.11014914675620788
Electrolyte + Separator	70	702.1023449773296	Potential vs Li.	[V]	-3.6801572266265046	-3.677202558520393	-3.68664541928871	-3.665987072888326	0.009418623245591142	0.25613555673639427	0.0029546681061116686	-0.08028646397860911
Right active material	70	702.1023449773296	Potential vs Li.	[V]	-3.346647603707168	-3.5935052448516864	-3.593520635072417	-3.5934977469998035	1.1624595608879621e-06	3.234890397204136e-05	-0.24685764114451825	7.376266352963714
Left active material	71	713.2016168650938	Intercalation fraction	[]	0.92	0.6822661277111425	0.5800158004574905	0.8672742146509886	0.06492975578550537	9.516778445867786	-0.23773387228885756	-25.840638292267126
Electrolyte, left electrode	71	713.2016168650938	Normalized concentration	[]	1.0	1.2736483067592328	1.062945579970407	1.4307339790774192	0.017449610341126277	1.3700493494559467	0.2736483067592328	27.36483067592328
Separator	71	713.2016168650938	Normalized concentration	[]	1.0	0.9746747561764375	0.8900247539204351	1.0652683284346196	0.02546986910128561	2.6131659756104995	-0.025325243823562493	-2.5325243823562493
Electrolyte, right electrode	71	713.2016168650938	Normalized concentration	[]	1.0	0.7926557073403083	0.7265527770541922	0.8914325414297658	0.0077703471149602145	0.9802928362209733	-0.20734429265969168	-20.73442926596917
Electrolyte + Separator	71	713.2016168650938	Normalized concentration	[]	1.0	1.0252941382700167	0.7265527770541922	1.4307339790774192	0.3176922973063883	30.98547874685326	0.025294138270016697	2.5294138270016697
Right active material	71	713.2016168650938	Intercalation fraction	[]	0.04	0.46112857376794336	0.3538169981953661	0.5648403681340936	0.03208463555025862	6.957850234279271	0.4211285737679434	1052.8214344198584
Left active material	71	713.2016168650938	Potential vs Li.	[V]	0.0	0.19935516666265943	0.1992750431148786	0.19951354878883193	1.050111929172495e-05	0.005267543082787974	0.19935516666265943	0.0
Electrolyte, left electrode	71	713.2016168650938	Potential vs Li.	[V]	-3.6801572266265046	-3.669909188250039	-3.6754454592982255	-3.665979001320855	0.00044676557955708424	0.01217375026573186	0.010248038376465374	-0.27846740629229744
Separator	71	713.2016168650938	Potential vs Li.	[V]	-3.6801572266265046	-3.678099501909873	-3.6807624389388844	-3.6753788370768397	0.0007825707670032017	0.021276498001108556	0.0020577247166317925	-0.05591404361052395
Electrolyte, right electrode	71	713.2016168650938	Potential vs Li.	[V]	-3.6801572266265046	-3.6842122700037043	-3.6866562808827195	-3.6807158913537266	0.0002810685950989376	0.0076290011134027376	-0.004055043377199752	0.11018668843442037
Electrolyte + Separator	71	713.2016168650938	Potential vs Li.	[V]	-3.6801572266265046	-3.6772003140098626	-3.6866562808827195	-3.665979001320855	0.009423111283332297	0.2562577634792137	0.0029569126166419935	-0.0803474535068305
Right active material	71	713.2016168650938	Potential vs Li.	[V]	-3.346647603707168	-3.594448597210958	-3.5944639499817788	-3.5944411240262957	1.1590982992384274e-06	3.224690151744523e-05	-0.2478009935037897	7.404454333025506
Left active material	72	724.300888752858	Intercalation fraction	[]	0.92	0.6785663704152209	0.577346834375945	0.8645511410085774	0.06445380515598154	9.498526299867663	-0.2414336295847791	-26.24278582443251
Electrolyte, left electrode	72	724.300888752858	Normalized concentration	[]	1.0	1.2738251490030617	1.0629746561119982	1.4310689921015058	0.017464440864529234	1.3710233997329027	0.27382514900306165	27.382514900306166
Separator	72	724.300888752858	Normalized concentration	[]	1.0	0.9746734508175559	0.8899931285306906	1.0652983339101774	0.02547881710904914	2.6140875272286483	-0.025326549182444147	-2.5326549182444147
Electrolyte, right electrode	72	724.300888752858	Normalized concentration	[]	1.0	0.7925161340811578	0.7262382420709479	0.8914011299513019	0.007784063616343194	0.982196233186032	-0.20748386591884216	-20.748386591884216
Electrolyte + Separator	72	724.300888752858	Normalized concentration	[]	1.0	1.025310093348874	0.7262382420709479	1.4310689921015058	0.3179004942688481	31.00530233058758	0.025310093348873908	2.5310093348873908
Right active material	72	724.300888752858	Intercalation fraction	[]	0.04	0.4676824295492899	0.359903317990976	0.569347847877588	0.03199465806325103	6.841107563965473	0.4276824295492899	1069.2060738732248
Left active material	72	724.300888752858	Potential vs Li.	[V]	0.0	0.20280975620511627	0.20272968387584628	0.2029680943300653	1.0497191595408807e-05	0.005175880979210211	0.20280975620511627	0.0
Electrolyte, left electrode	72	724.300888752858	Potential vs Li.	[V]	-3.6801572266265046	-3.6699056890143433	-3.675444007290438	-3.6659729661228107	0.00044698867120984524	0.0121798408211825	0.010251537612161243	-0.278562490156393
Separator	72	724.300888752858	Potential vs Li.	[V]	-3.6801572266265046	-3.6780980929728497	-3.680761066289389	-3.675377377263972	0.0007825829321585142	0.021276836897120982	0.0020591336536548432	-0.0559523283069727
Electrolyte, right electrode	72	724.300888752858	Potential vs Li.	[V]	-3.6801572266265046	-3.684213085402251	-3.6866623161129035	-3.680714533508254	0.0002814290703130349	0.007638783745378094	-0.004055858775746213	0.11020884505698424
Electrolyte + Separator	72	724.300888752858	Potential vs Li.	[V]	-3.6801572266265046	-3.6771989630856976	-3.6866623161129035	-3.6659729661228107	0.009425944084184566	0.2563348945436133	0.0029582635408069713	-0.08038416183426834
Right active material	72	724.300888752858	Potential vs Li.	[V]	-3.346647603707168	-3.5954731763741927	-3.5954885091714157	-3.595465713735391	1.157441996117528e-06	3.219164597645859e-05	-0.24882557266702454	7.435069422648326
Left active material	73	735.4001606406222	Intercalation fraction	[]	0.92	0.6748666131192996	0.5746620088310918	0.8617538284175117	0.06396222412870534	9.477757957684643	-0.2451333868807004	-26.64493335659787
Electrolyte, left electrode	73	735.4001606406222	Normalized concentration	[]	1.0	1.273960802792093	1.062977851770696	1.4313497813697207	0.01747788012136339	1.3719323297108519	0.273960802792093	27.3960802792093
Separator	73	735.4001606406222	Normalized concentration	[]	1.0	0.9746515977538529	0.8899468992856538	1.0653023084288158	0.02548609202328296	2.6148925505276894	-0.025348402246147095	-2.5348402246147095
Electrolyte, right electrode	73	735.4001606406222	Normalized concentration	[]	1.0	0.7924167929573115	0.7260539246704532	0.8913551775377817	0.007790467842724718	0.9831275550892944	-0.2075832070426885	-20.75832070426885
Electrolyte + Separator	73	735.4001606406222	Normalized concentration	[]	1.0	1.025322873426917	0.7260539246704532	1.4313497813697207	0.3180561965398143	31.02010154877177	0.02532287342691708	2.532287342691708
Right active material	73	735.4001606406222	Intercalation fraction	[]	0.04	0.4742362853306363	0.3660835046492987	0.5739784025443564	0.03190828409164459	6.728351473439279	0.4342362853306363	1085.5907133265907
Left active material	73	735.4001606406222	Potential vs Li.	[V]	0.0	0.20635467250639955	0.20627464500510176	0.20651297196963875	1.0493747880900119e-05	0.005085296956660428	0.20635467250639955	0.0
Electrolyte, left electrode	73	735.4001606406222	Potential vs Li.	[V]	-3.6801572266265046	-3.6699036785956443	-3.675443719645266	-3.6659687444543554	0.0004471793546776477	0.012185043364636522	0.010253548030860316	-0.27861711876531564
Separator	73	735.4001606406222	Potential vs Li.	[V]	-3.6801572266265046	-3.678097832009258	-3.680760832948733	-3.675377084666945	0.0007825906237695052	0.021277047525987924	0.0020593946172464683	-0.05595941940595448
Electrolyte, right electrode	73	735.4001606406222	Potential vs Li.	[V]	-3.6801572266265046	-3.6842134472572816	-3.6866647805690915	-3.6807143070226704	0.00028154947380007206	0.007642051087171317	-0.004056220630777041	0.11021867765403227
Electrolyte + Separator	73	735.4001606406222	Potential vs Li.	[V]	-3.6801572266265046	-3.6771982144996387	-3.6866647805690915	-3.6659687444543554	0.009427517004306718	0.2563777216885637	0.0029590121268658898	-0.0804045029776712
Right active material	73	735.4001606406222	Potential vs Li.	[V]	-3.346647603707168	-3.596571908747095	-3.5965872344024943	-3.596564448294968	1.1569231328939818e-06	3.2167385005695374e-05	-0.2499243050399267	7.467900258248854
Left active material	74	746.4994325283864	Intercalation fraction	[]	0.92	0.6711668558233782	0.571956886018574	0.8588811402354142	0.06345617601023766	9.454605134271224	-0.24883314417662183	-27.047080888763244
Electrolyte, left electrode	74	746.4994325283864	Normalized concentration	[]	1.0	1.2740622773919579	1.062967345811532	1.43157788728014	0.01748941638384516	1.3727285309499733	0.2740622773919579	27.40622773919579
Separator	74	746.4994325283864	Normalized concentration	[]	1.0	0.9746223161336319	0.8898998704084571	1.0652923709561464	0.025491450872054722	2.6155209510451214	-0.025377683866368073	-2.5377683866368073
Electrolyte, right electrode	74	746.4994325283864	Normalized concentration	[]	1.0	0.7923472731325493	0.7259589510128848	0.891308737078224	0.007792431089323514	0.9834615898291148	-0.20765272686745073	-20.765272686745075
Electrolyte + Separator	74	746.4994325283864	Normalized concentration	[]	1.0	1.0253327691444367	0.7259589510128848	1.43157788728014	0.3181701851096348	31.030919393625148	0.025332769144436718	2.5332769144436718
Right active material	74	746.4994325283864	Intercalation fraction	[]	0.04	0.48079014111198287	0.3723629925980243	0.5787515917991903	0.03182697201769565	6.61972226470129	0.4407901411119829	1101.9753527799573
Left active material	74	746.4994325283864	Potential vs Li.	[V]	0.0	0.2099944572866319	0.2099144687051241	0.21015272303850444	1.0490751702113959e-05	0.004995727905231812	0.2099944572866319	0.0
Electrolyte, left electrode	74	746.4994325283864	Potential vs Li.	[V]	-3.6801572266265046	-3.6699024731798895	-3.675443935096473	-3.66596563892727	0.0004473396285381021	0.012189414618152362	0.010254753446615084	-0.27864987322879475
Separator	74	746.4994325283864	Potential vs Li.	[V]	-3.6801572266265046	-3.678098057830256	-3.680761074484671	-3.6753772983931414	0.0007825934218608255	0.021277122294067405	0.002059168796248567	-0.05595328322796004
Electrolyte, right electrode	74	746.4994325283864	Potential vs Li.	[V]	-3.6801572266265046	-3.684213629393408	-3.686665184212153	-3.680714539426163	0.0002815438858713179	0.007641899037147799	-0.004056402766903222	0.11022362679383704
Electrolyte + Separator	74	746.4994325283864	Potential vs Li.	[V]	-3.6801572266265046	-3.677197801955973	-3.686665184212153	-3.66596563892727	0.00942844747995155	0.2564030543838674	0.002959424670531785	-0.08041571292443409
Right active material	74	746.4994325283864	Potential vs Li.	[V]	-3.346647603707168	-3.5977370352540756	-3.597752361416356	-3.597729573712316	1.156990434393684e-06	3.215883826571442e-05	-0.25108943154690744	7.502714993618365
Left active material	75	757.5987044161506	Intercalation fraction	[]	0.92	0.6674670985274567	0.56922810000267	0.8559317515780112	0.06293691715548652	9.429216405468118	-0.25253290147254337	-27.449228420928627
Electrolyte, left electrode	75	757.5987044161506	Normalized concentration	[]	1.0	1.2741382465790325	1.062953588837516	1.4317599458453405	0.017498875461170675	1.373389073606345	0.2741382465790325	27.413824657903252
Separator	75	757.5987044161506	Normalized concentration	[]	1.0	0.9745958716873555	0.8898620304640751	1.0652789757971934	0.025494976935221566	2.615953717417534	-0.02540412831264449	-2.540412831264449
Electrolyte, right electrode	75	757.5987044161506	Normalized concentration	[]	1.0	0.7922969024687031	0.7259091498113133	0.8912714966677405	0.00779280500257453	0.9835713074589295	-0.2077030975312969	-20.77030975312969
Electrolyte + Separator	75	757.5987044161506	Normalized concentration	[]	1.0	1.0253402950407262	0.7259091498113133	1.4317599458453405	0.3182546549489025	31.038929854625632	0.025340295040726213	2.5340295040726213
Right active material	75	757.5987044161506	Intercalation fraction	[]	0.04	0.48734399689332936	0.3787444409104969	0.5837173747473627	0.031751450041126845	6.515202863586256	0.4473439968933294	1118.3599922333235
Left active material	75	757.5987044161506	Potential vs Li.	[V]	0.0	0.21373249002846062	0.21365253420674468	0.21389072688051225	1.0488206250762199e-05	0.0049071651433808695	0.21373249002846062	0.0
Electrolyte, left electrode	75	757.5987044161506	Potential vs Li.	[V]	-3.6801572266265046	-3.6699015014515006	-3.675444100326762	-3.665963062270311	0.00044747150056819243	0.012193011185472773	0.010255725175003949	-0.27867627776341175
Separator	75	757.5987044161506	Potential vs Li.	[V]	-3.6801572266265046	-3.678098222646778	-3.6807612432692705	-3.6753774645209987	0.0007825927880665571	0.021277104109058715	0.0020590039797263593	-0.05594880470946046
Electrolyte, right electrode	75	757.5987044161506	Potential vs Li.	[V]	-3.6801572266265046	-3.684213843812718	-3.686665049445087	-3.6807146938268827	0.0002815214326016499	0.007641289147051085	-0.004056617186213529	0.110229453156601
Electrolyte + Separator	75	757.5987044161506	Potential vs Li.	[V]	-3.6801572266265046	-3.677197496330247	-3.686665049445087	-3.665963062270311	0.009429240672061948	0.25642464625498357	0.0029597302962574012	-0.08042401761651097
Right active material	75	757.5987044161506	Potential vs Li.	[V]	-3.346647603707168	-3.5989611353500117	-3.598976464140545	-3.598953673531316	1.157125043357805e-06	3.215164042733274e-05	-0.25231353164284354	7.539291898057904
Left active material	76	768.6979763039147	Intercalation fraction	[]	0.92	0.6637673412315355	0.5664735951166564	0.8529041235494228	0.062405744665969105	9.401749798378146	-0.25623265876846457	-27.851375953093974
Electrolyte, left electrode	76	768.6979763039147	Normalized concentration	[]	1.0	1.2741966424297526	1.0629435905237206	1.4319027834376257	0.017506259036411634	1.3739056008666248	0.2741966424297526	27.419664242975262
Separator	76	768.6979763039147	Normalized concentration	[]	1.0	0.9745777939858098	0.8898373227076901	1.06526915927641	0.025497134397477812	2.6162236154778107	-0.025422206014190207	-2.5422206014190207
Electrolyte, right electrode	76	768.6979763039147	Normalized concentration	[]	1.0	0.7922573505406968	0.7258651872091493	0.8912471178036027	0.007793717885592522	0.9837356359353421	-0.2077426494593032	-20.77426494593032
Electrolyte + Separator	76	768.6979763039147	Normalized concentration	[]	1.0	1.0253460217404327	0.7258651872091493	1.4319027834376257	0.318320016983597	31.04513112980898	0.025346021740432656	2.5346021740432656
Right active material	76	768.6979763039147	Intercalation fraction	[]	0.04	0.4938978526746759	0.38522740514552883	0.5889575303944008	0.03168175424968312	6.4146369695870264	0.4538978526746759	1134.74463168669
Left active material	76	768.6979763039147	Potential vs Li.	[V]	0.0	0.2175701385270315	0.21749020849162648	0.21772835236050414	1.0486192636476473e-05	0.004819683761504823	0.2175701385270315	0.0
Electrolyte, left electrode	76	768.6979763039147	Potential vs Li.	[V]	-3.6801572266265046	-3.669900484547235	-3.675443941229613	-3.6659607690472544	0.000447573927915614	0.012195805575650493	0.010256742079269632	-0.27870390985093035
Separator	76	768.6979763039147	Potential vs Li.	[V]	-3.6801572266265046	-3.678098060650916	-3.680761076744215	-3.675377308555383	0.0007825909797403646	0.021277055881465674	0.0020591659755884173	-0.05595320658286103
Electrolyte, right electrode	76	768.6979763039147	Potential vs Li.	[V]	-3.6801572266265046	-3.6842141600470675	-3.686665551358021	-3.6807145186985646	0.0002815530855012776	0.007642147640446763	-0.004056933420562903	0.11023804611418132
Electrolyte + Separator	76	768.6979763039147	Potential vs Li.	[V]	-3.6801572266265046	-3.6771971713033174	-3.686665551358021	-3.6659607690472544	0.009430121315842427	0.25644861769813904	0.002960055323187216	-0.08043284949269992
Right active material	76	768.6979763039147	Potential vs Li.	[V]	-3.346647603707168	-3.6002385776574193	-3.600253906632392	-3.60023111795281	1.1569858533769052e-06	3.2136366199628596e-05	-0.2535909739502511	7.577462702357482
Left active material	77	779.7972481916789	Intercalation fraction	[]	0.92	0.6600675839356139	0.563692676566002	0.8497964721626651	0.06186394893501861	9.372365866859498	-0.2599324160643861	-28.253523485259358
Electrolyte, left electrode	77	779.7972481916789	Normalized concentration	[]	1.0	1.2742418191070188	1.0629368094506042	1.4320140590945856	0.01751195430706913	1.374303844408954	0.27424181910701884	27.424181910701883
Separator	77	779.7972481916789	Normalized concentration	[]	1.0	0.974564632047442	0.8898191071477054	1.0652624294664301	0.025498832284903045	2.6164331688617426	-0.025435367952557963	-2.5435367952557963
Electrolyte, right electrode	77	779.7972481916789	Normalized concentration	[]	1.0	0.7922264469756893	0.7258104674512992	0.891228760528267	0.007795586008011676	0.9840098166079508	-0.20777355302431066	-20.777355302431065
Electrolyte + Separator	77	779.7972481916789	Normalized concentration	[]	1.0	1.025350430690462	0.7258104674512992	1.4320140590945856	0.3183707410870914	31.049944639190656	0.025350430690461945	2.5350430690461945
Right active material	77	779.7972481916789	Intercalation fraction	[]	0.04	0.5004517084560224	0.39180843133539073	0.5946050331296764	0.03161751569439431	6.3177955355418405	0.4604517084560224	1151.129271140056
Left active material	77	779.7972481916789	Potential vs Li.	[V]	0.0	0.22150622185208824	0.22142631145272787	0.2216644180648605	1.048466000812173e-05	0.004733347858335702	0.22150622185208824	0.0
Electrolyte, left electrode	77	779.7972481916789	Potential vs Li.	[V]	-3.6801572266265046	-3.669899662862855	-3.6754437602097463	-3.6659589481214088	0.0004476523941127239	0.01219794640824421	0.010257563763649724	-0.2787262372768932
Separator	77	779.7972481916789	Potential vs Li.	[V]	-3.6801572266265046	-3.678097884433695	-3.6807608936896545	-3.675377132433195	0.0007825909802036733	0.02127705691344325	0.0020593421928096767	-0.055957994889729676
Electrolyte, right electrode	77	779.7972481916789	Potential vs Li.	[V]	-3.6801572266265046	-3.684214421970669	-3.6866668118056483	-3.6807143426578612	0.0002816269086929545	0.0076441508673666825	-0.004057195344164377	0.11024516329927275
Electrolyte + Separator	77	779.7972481916789	Potential vs Li.	[V]	-3.6801572266265046	-3.677196905352645	-3.6866668118056483	-3.6659589481214088	0.009430835856017854	0.25646806789949234	0.0029603212738593676	-0.08044007610438454
Right active material	77	779.7972481916789	Potential vs Li.	[V]	-3.346647603707168	-3.6015671781065	-3.6015825033222417	-3.601559720502546	1.1566113367362354e-06	3.211411253874485e-05	-0.25491957439933177	7.617162145095611
Left active material	78	790.8965200794431	Intercalation fraction	[]	0.92	0.6563678266396926	0.560885249104887	0.8466067395392657	0.0613128120640644	9.341227521453282	-0.2636321733603074	-28.65567101742472
Electrolyte, left electrode	78	790.8965200794431	Normalized concentration	[]	1.0	1.2742705601500457	1.0629210460172682	1.4320980311297427	0.017516744760164207	1.374648784013877	0.2742705601500457	27.42705601500457
Separator	78	790.8965200794431	Normalized concentration	[]	1.0	0.9745394787095768	0.8897852987124044	1.0652466792799118	0.025501538174332268	2.6167783585413504	-0.0254605212904232	-2.54605212904232
Electrolyte, right electrode	78	790.8965200794431	Normalized concentration	[]	1.0	0.7922130014452102	0.7257768567025628	0.8911942211378532	0.007795727615445795	0.9840443922553372	-0.20778699855478977	-20.778699855478976
Electrolyte + Separator	78	790.8965200794431	Normalized concentration	[]	1.0	1.0253536708063336	0.7257768567025628	1.4320980311297427	0.31839979162262316	31.052679742418533	0.02535367080633355	2.535367080633355
Right active material	78	790.8965200794431	Intercalation fraction	[]	0.04	0.5070055642373689	0.39848153681185966	0.6007780900041558	0.03155811748459322	6.224412454337793	0.4670055642373689	1167.5139105934222
Left active material	78	790.8965200794431	Potential vs Li.	[V]	0.0	0.22553784081667183	0.2254579451698734	0.22569602368348032	1.0483509161321425e-05	0.004648226268086582	0.22553784081667183	0.0
Electrolyte, left electrode	78	790.8965200794431	Potential vs Li.	[V]	-3.6801572266265046	-3.6699000913769257	-3.675444688147666	-3.6659585708435074	0.0004477145878953993	0.012199639683570823	0.01025713524957883	-0.27871459337027443
Separator	78	790.8965200794431	Potential vs Li.	[V]	-3.6801572266265046	-3.678098837411816	-3.680761848989715	-3.6753780662333173	0.0007825969835788734	0.021277214620175972	0.002058389214688372	-0.05593209985148485
Electrolyte, right electrode	78	790.8965200794431	Potential vs Li.	[V]	-3.6801572266265046	-3.6842141026572826	-3.6866668844023534	-3.6807153293091877	0.0002815895463283157	0.0076431374095490496	-0.004056876030777978	0.11023648667578263
Electrolyte + Separator	78	790.8965200794431	Potential vs Li.	[V]	-3.6801572266265046	-3.67719708067232	-3.6866668844023534	-3.6659585708435074	0.009430367646258314	0.2564553228823437	0.00296014595418459	-0.08043531218632394
Right active material	78	790.8965200794431	Potential vs Li.	[V]	-3.346647603707168	-3.602948108290728	-3.602963431160732	-3.602940644489931	1.1567206657313301e-06	3.2104838342494806e-05	-0.2563005045835598	7.658425234244834
Left active material	79	801.9957919672073	Intercalation fraction	[]	0.92	0.6526680693437711	0.5580514683784417	0.843332547889987	0.06075361908176161	9.308501815143849	-0.26733193065622896	-29.057818549590102
Electrolyte, left electrode	79	801.9957919672073	Normalized concentration	[]	1.0	1.274270278206073	1.062873909894959	1.4321505254470244	0.0175215065296286	1.3750227741543741	0.2742702782060731	27.427027820607307
Separator	79	801.9957919672073	Normalized concentration	[]	1.0	0.9744754535432242	0.8897043475481106	1.065199613714767	0.025506623863792884	2.617472176547044	-0.02552454645677582	-2.552454645677582
Electrolyte, right electrode	79	801.9957919672073	Normalized concentration	[]	1.0	0.7922369395509077	0.725847104573826	0.8911116645341812	0.007788501711858752	0.9831025698280726	-0.20776306044909232	-20.776306044909234
Electrolyte + Separator	79	801.9957919672073	Normalized concentration	[]	1.0	1.025355306122416	0.725847104573826	1.4321505254470244	0.3183871763678214	31.051399887114787	0.0253553061224161	2.53553061224161
Right active material	79	801.9957919672073	Intercalation fraction	[]	0.04	0.5135594200187156	0.4052389667719979	0.6074010066066993	0.03150374652325357	6.134391716948485	0.4735594200187156	1183.898550046789
Left active material	79	801.9957919672073	Potential vs Li.	[V]	0.0	0.2296612210418273	0.2295813362567091	0.22981939393860518	1.0482661082064327e-05	0.004564401876165927	0.2296612210418273	0.0
Electrolyte, left electrode	79	801.9957919672073	Potential vs Li.	[V]	-3.6801572266265046	-3.6699033607076843	-3.6754483488842147	-3.6659611830699204	0.0004477643525403479	0.012200984836113652	0.01025386591882027	-0.2786257566560464
Separator	79	801.9957919672073	Potential vs Li.	[V]	-3.6801572266265046	-3.6781025468494715	-3.6807655722037733	-3.6753817334852426	0.0007826106828187996	0.021277565615689307	0.0020546797770331082	-0.05583130422165617
Electrolyte, right electrode	79	801.9957919672073	Potential vs Li.	[V]	-3.6801572266265046	-3.6842124433304826	-3.6866620769966936	-3.6807191218708364	0.0002811779045836135	0.007631967724673265	-0.004055216703978015	0.11019139819999801
Electrolyte + Separator	79	801.9957919672073	Potential vs Li.	[V]	-3.6801572266265046	-3.677198275957257	-3.6866620769966936	-3.6659611830699204	0.00942720453315085	0.256369219870167	0.002958950669247784	-0.0804028330050499
Right active material	79	801.9957919672073	Potential vs Li.	[V]	-3.346647603707168	-3.6043792069773204	-3.6043945406552926	-3.6043717170610954	1.158556084710252e-06	3.214301321200924e-05	-0.2577316032701522	7.701187390768488
Left active material	80	813.0950638549715	Intercalation fraction	[]	0.92	0.6489683120478497	0.5551919586637967	0.8399711310719951	0.060187665762396224	9.274361266182503	-0.2710316879521504	-29.459966081755475
Electrolyte, left electrode	80	813.0950638549715	Normalized concentration	[]	1.0	1.2742202995690997	1.0627735606369109	1.4321530252558408	0.017526412183991712	1.3754616991978377	0.27422029956909966	27.422029956909967
Separator	80	813.0950638549715	Normalized concentration	[]	1.0	0.9743516273804291	0.8895566752612423	1.0650993949066163	0.025513781578672786	2.6185394329610654	-0.02564837261957087	-2.564837261957087
Electrolyte, right electrode	80	813.0950638549715	Normalized concentration	[]	1.0	0.7923223871452658	0.7261106819482518	0.8909611570299434	0.007768404642560958	0.980460071378773	-0.20767761285473418	-20.76776128547342
Electrolyte + Separator	80	813.0950638549715	Normalized concentration	[]	1.0	1.025354018418489	0.7261106819482518	1.4321530252558408	0.3183045241297446	31.043378034515243	0.025354018418489055	2.5354018418489055
Right active material	80	813.0950638549715	Intercalation fraction	[]	0.04	0.520113275800062	0.4120720411199704	0.6144840625291732	0.03145626572943162	6.047964394107684	0.48011327580006197	1200.2831895001548
Left active material	80	813.0950638549715	Potential vs Li.	[V]	0.0	0.23387203039475346	0.2337921537755633	0.234030195608996	1.0482020409826314e-05	0.0044819469827700594	0.23387203039475346	0.0
Electrolyte, left electrode	80	813.0950638549715	Potential vs Li.	[V]	-3.6801572266265046	-3.6699108669878333	-3.6754558908538044	-3.6659683572434627	0.00044778157030260566	0.01220142904096619	0.010246359638671265	-0.27842179036638093
Separator	80	813.0950638549715	Potential vs Li.	[V]	-3.6801572266265046	-3.678110051016128	-3.6807729925228685	-3.6753892854332735	0.0007826002365723051	0.02127723819344495	0.002047175610376595	-0.055627395361398255
Electrolyte, right electrode	80	813.0950638549715	Potential vs Li.	[V]	-3.6801572266265046	-3.684208732672237	-3.6866491092435947	-3.6807266611687828	0.00028017870247373333	0.007604854198102931	-0.004051506045732456	0.11009056940337182
Electrolyte + Separator	80	813.0950638549715	Potential vs Li.	[V]	-3.6801572266265046	-3.6772009271211243	-3.6866491092435947	-3.6659683572434627	0.009419980659547666	0.2561725846980724	0.0029562995053802332	-0.08033079358650633
Right active material	80	813.0950638549715	Potential vs Li.	[V]	-3.346647603707168	-3.60584383716373	-3.6058592049118454	-3.605836293781354	1.163062401506146e-06	3.2254929886824015e-05	-0.25919623345656184	7.744951490244849
Left active material	81	824.1943357427357	Intercalation fraction	[]	0.92	0.6452685547519283	0.5523067940368276	0.8365193061262093	0.05961626053648186	9.238984310860989	-0.2747314452480717	-29.862113613920833
Electrolyte, left electrode	81	824.1943357427357	Normalized concentration	[]	1.0	1.2741123117888864	1.062616049984299	1.4320950425393908	0.017531160049271965	1.3759509179095026	0.2741123117888864	27.41123117888864
Separator	81	824.1943357427357	Normalized concentration	[]	1.0	0.9741693952760615	0.8893499256378484	1.0649420241684382	0.02552128921442475	2.6197999380974295	-0.0258306047239385	-2.58306047239385
Electrolyte, right electrode	81	824.1943357427357	Normalized concentration	[]	1.0	0.7924754114247785	0.7265917147652334	0.890750415274605	0.007734428261093789	0.9759833743209432	-0.2075245885752215	-20.75245885752215
